time 	 energy deviation
4.4843093537e+00 	 2.5982585794e-01
4.4849376723e+00 	 2.5982667900e-01
4.4855659908e+00 	 2.5982750251e-01
4.4861943093e+00 	 2.5982832846e-01
4.4868226279e+00 	 2.5982915688e-01
4.4874509464e+00 	 2.5982998777e-01
4.4880792649e+00 	 2.5983082114e-01
4.4887075834e+00 	 2.5983165700e-01
4.4893359020e+00 	 2.5983249534e-01
4.4899642205e+00 	 2.5983333619e-01
4.4905925390e+00 	 2.5983417955e-01
4.4912208576e+00 	 2.5983502542e-01
4.4918491761e+00 	 2.5983587383e-01
4.4924774946e+00 	 2.5983672476e-01
4.4931058132e+00 	 2.5983757824e-01
4.4937341317e+00 	 2.5983843427e-01
4.4943624502e+00 	 2.5983929286e-01
4.4949907688e+00 	 2.5984015402e-01
4.4956190873e+00 	 2.5984101775e-01
4.4962474058e+00 	 2.5984188406e-01
4.4968757243e+00 	 2.5984275297e-01
4.4975040429e+00 	 2.5984362448e-01
4.4981323614e+00 	 2.5984449859e-01
4.4987606799e+00 	 2.5984537533e-01
4.4993889985e+00 	 2.5984625469e-01
4.5000173170e+00 	 2.5984713668e-01
4.5006456355e+00 	 2.5984802132e-01
4.5012739541e+00 	 2.5984890861e-01
4.5019022726e+00 	 2.5984979856e-01
4.5025305911e+00 	 2.5985069118e-01
4.5031589097e+00 	 2.5985158647e-01
4.5037872282e+00 	 2.5985248446e-01
4.5044155467e+00 	 2.5985338513e-01
4.5050438652e+00 	 2.5985428851e-01
4.5056721838e+00 	 2.5985519461e-01
4.5063005023e+00 	 2.5985610342e-01
4.5069288208e+00 	 2.5985701496e-01
4.5075571394e+00 	 2.5985792925e-01
4.5081854579e+00 	 2.5985884628e-01
4.5088137764e+00 	 2.5985976607e-01
4.5094420950e+00 	 2.5986068862e-01
4.5100704135e+00 	 2.5986161395e-01
4.5106987320e+00 	 2.5986254206e-01
4.5113270506e+00 	 2.5986347296e-01
4.5119553691e+00 	 2.5986440666e-01
4.5125836876e+00 	 2.5986534318e-01
4.5132120061e+00 	 2.5986628251e-01
4.5138403247e+00 	 2.5986722468e-01
4.5144686432e+00 	 2.5986816968e-01
4.5150969617e+00 	 2.5986911753e-01
4.5157252803e+00 	 2.5987006824e-01
4.5163535988e+00 	 2.5987102181e-01
4.5169819173e+00 	 2.5987197825e-01
4.5176102359e+00 	 2.5987293759e-01
4.5182385544e+00 	 2.5987389981e-01
4.5188668729e+00 	 2.5987486494e-01
4.5194951915e+00 	 2.5987583298e-01
4.5201235100e+00 	 2.5987680394e-01
4.5207518285e+00 	 2.5987777784e-01
4.5213801470e+00 	 2.5987875467e-01
4.5220084656e+00 	 2.5987973446e-01
4.5226367841e+00 	 2.5988071720e-01
4.5232651026e+00 	 2.5988170292e-01
4.5238934212e+00 	 2.5988269162e-01
4.5245217397e+00 	 2.5988368330e-01
4.5251500582e+00 	 2.5988467798e-01
4.5257783768e+00 	 2.5988567567e-01
4.5264066953e+00 	 2.5988667638e-01
4.5270350138e+00 	 2.5988768012e-01
4.5276633324e+00 	 2.5988868689e-01
4.5282916509e+00 	 2.5988969672e-01
4.5289199694e+00 	 2.5989070960e-01
4.5295482879e+00 	 2.5989172554e-01
4.5301766065e+00 	 2.5989274457e-01
4.5308049250e+00 	 2.5989376668e-01
4.5314332435e+00 	 2.5989479189e-01
4.5320615621e+00 	 2.5989582020e-01
4.5326898806e+00 	 2.5989685164e-01
4.5333181991e+00 	 2.5989788620e-01
4.5339465177e+00 	 2.5989892390e-01
4.5345748362e+00 	 2.5989996474e-01
4.5352031547e+00 	 2.5990100875e-01
4.5358314733e+00 	 2.5990205592e-01
4.5364597918e+00 	 2.5990310627e-01
4.5370881103e+00 	 2.5990415981e-01
4.5377164288e+00 	 2.5990521655e-01
4.5383447474e+00 	 2.5990627649e-01
4.5389730659e+00 	 2.5990733966e-01
4.5396013844e+00 	 2.5990840606e-01
4.5402297030e+00 	 2.5990947570e-01
4.5408580215e+00 	 2.5991054859e-01
4.5414863400e+00 	 2.5991162474e-01
4.5421146586e+00 	 2.5991270416e-01
4.5427429771e+00 	 2.5991378686e-01
4.5433712956e+00 	 2.5991487286e-01
4.5439996142e+00 	 2.5991596216e-01
4.5446279327e+00 	 2.5991705478e-01
4.5452562512e+00 	 2.5991815072e-01
4.5458845697e+00 	 2.5991925000e-01
4.5465128883e+00 	 2.5992035263e-01
4.5471412068e+00 	 2.5992145861e-01
4.5477695253e+00 	 2.5992256796e-01
4.5483978439e+00 	 2.5992368069e-01
4.5490261624e+00 	 2.5992479681e-01
4.5496544809e+00 	 2.5992591633e-01
4.5502827995e+00 	 2.5992703927e-01
4.5509111180e+00 	 2.5992816562e-01
4.5515394365e+00 	 2.5992929541e-01
4.5521677551e+00 	 2.5993042865e-01
4.5527960736e+00 	 2.5993156534e-01
4.5534243921e+00 	 2.5993270550e-01
4.5540527106e+00 	 2.5993384914e-01
4.5546810292e+00 	 2.5993499626e-01
4.5553093477e+00 	 2.5993614689e-01
4.5559376662e+00 	 2.5993730103e-01
4.5565659848e+00 	 2.5993845870e-01
4.5571943033e+00 	 2.5993961989e-01
4.5578226218e+00 	 2.5994078464e-01
4.5584509404e+00 	 2.5994195294e-01
4.5590792589e+00 	 2.5994312481e-01
4.5597075774e+00 	 2.5994430027e-01
4.5603358960e+00 	 2.5994547931e-01
4.5609642145e+00 	 2.5994666196e-01
4.5615925330e+00 	 2.5994784822e-01
4.5622208515e+00 	 2.5994903811e-01
4.5628491701e+00 	 2.5995023163e-01
4.5634774886e+00 	 2.5995142881e-01
4.5641058071e+00 	 2.5995262965e-01
4.5647341257e+00 	 2.5995383416e-01
4.5653624442e+00 	 2.5995504236e-01
4.5659907627e+00 	 2.5995625425e-01
4.5666190813e+00 	 2.5995746985e-01
4.5672473998e+00 	 2.5995868917e-01
4.5678757183e+00 	 2.5995991223e-01
4.5685040369e+00 	 2.5996113903e-01
4.5691323554e+00 	 2.5996236958e-01
4.5697606739e+00 	 2.5996360390e-01
4.5703889924e+00 	 2.5996484201e-01
4.5710173110e+00 	 2.5996608390e-01
4.5716456295e+00 	 2.5996732960e-01
4.5722739480e+00 	 2.5996857912e-01
4.5729022666e+00 	 2.5996983246e-01
4.5735305851e+00 	 2.5997108965e-01
4.5741589036e+00 	 2.5997235069e-01
4.5747872222e+00 	 2.5997361559e-01
4.5754155407e+00 	 2.5997488437e-01
4.5760438592e+00 	 2.5997615705e-01
4.5766721777e+00 	 2.5997743362e-01
4.5773004963e+00 	 2.5997871411e-01
4.5779288148e+00 	 2.5997999852e-01
4.5785571333e+00 	 2.5998128688e-01
4.5791854519e+00 	 2.5998257918e-01
4.5798137704e+00 	 2.5998387546e-01
4.5804420889e+00 	 2.5998517570e-01
4.5810704075e+00 	 2.5998647994e-01
4.5816987260e+00 	 2.5998778818e-01
4.5823270445e+00 	 2.5998910044e-01
4.5829553631e+00 	 2.5999041672e-01
4.5835836816e+00 	 2.5999173704e-01
4.5842120001e+00 	 2.5999306142e-01
4.5848403186e+00 	 2.5999438986e-01
4.5854686372e+00 	 2.5999572238e-01
4.5860969557e+00 	 2.5999705899e-01
4.5867252742e+00 	 2.5999839970e-01
4.5873535928e+00 	 2.5999974454e-01
4.5879819113e+00 	 2.6000109350e-01
4.5886102298e+00 	 2.6000244660e-01
4.5892385484e+00 	 2.6000380387e-01
4.5898668669e+00 	 2.6000516530e-01
4.5904951854e+00 	 2.6000653091e-01
4.5911235040e+00 	 2.6000790072e-01
4.5917518225e+00 	 2.6000927473e-01
4.5923801410e+00 	 2.6001065297e-01
4.5930084595e+00 	 2.6001203545e-01
4.5936367781e+00 	 2.6001342217e-01
4.5942650966e+00 	 2.6001481315e-01
4.5948934151e+00 	 2.6001620840e-01
4.5955217337e+00 	 2.6001760795e-01
4.5961500522e+00 	 2.6001901179e-01
4.5967783707e+00 	 2.6002041995e-01
4.5974066893e+00 	 2.6002183244e-01
4.5980350078e+00 	 2.6002324927e-01
4.5986633263e+00 	 2.6002467046e-01
4.5992916449e+00 	 2.6002609601e-01
4.5999199634e+00 	 2.6002752594e-01
4.6005482819e+00 	 2.6002896027e-01
4.6011766004e+00 	 2.6003039901e-01
4.6018049190e+00 	 2.6003184217e-01
4.6024332375e+00 	 2.6003328977e-01
4.6030615560e+00 	 2.6003474182e-01
4.6036898746e+00 	 2.6003619833e-01
4.6043181931e+00 	 2.6003765932e-01
4.6049465116e+00 	 2.6003912480e-01
4.6055748302e+00 	 2.6004059478e-01
4.6062031487e+00 	 2.6004206929e-01
4.6068314672e+00 	 2.6004354833e-01
4.6074597858e+00 	 2.6004503191e-01
4.6080881043e+00 	 2.6004652005e-01
4.6087164228e+00 	 2.6004801277e-01
4.6093447413e+00 	 2.6004951008e-01
4.6099730599e+00 	 2.6005101199e-01
4.6106013784e+00 	 2.6005251852e-01
4.6112296969e+00 	 2.6005402967e-01
4.6118580155e+00 	 2.6005554547e-01
4.6124863340e+00 	 2.6005706593e-01
4.6131146525e+00 	 2.6005859107e-01
4.6137429711e+00 	 2.6006012089e-01
4.6143712896e+00 	 2.6006165541e-01
4.6149996081e+00 	 2.6006319465e-01
4.6156279267e+00 	 2.6006473861e-01
4.6162562452e+00 	 2.6006628732e-01
4.6168845637e+00 	 2.6006784079e-01
4.6175128822e+00 	 2.6006939904e-01
4.6181412008e+00 	 2.6007096206e-01
4.6187695193e+00 	 2.6007252990e-01
4.6193978378e+00 	 2.6007410254e-01
4.6200261564e+00 	 2.6007568002e-01
4.6206544749e+00 	 2.6007726234e-01
4.6212827934e+00 	 2.6007884952e-01
4.6219111120e+00 	 2.6008044157e-01
4.6225394305e+00 	 2.6008203852e-01
4.6231677490e+00 	 2.6008364036e-01
4.6237960676e+00 	 2.6008524713e-01
4.6244243861e+00 	 2.6008685882e-01
4.6250527046e+00 	 2.6008847546e-01
4.6256810231e+00 	 2.6009009706e-01
4.6263093417e+00 	 2.6009172364e-01
4.6269376602e+00 	 2.6009335521e-01
4.6275659787e+00 	 2.6009499179e-01
4.6281942973e+00 	 2.6009663338e-01
4.6288226158e+00 	 2.6009828001e-01
4.6294509343e+00 	 2.6009993169e-01
4.6300792529e+00 	 2.6010158844e-01
4.6307075714e+00 	 2.6010325026e-01
4.6313358899e+00 	 2.6010491718e-01
4.6319642085e+00 	 2.6010658920e-01
4.6325925270e+00 	 2.6010826635e-01
4.6332208455e+00 	 2.6010994864e-01
4.6338491640e+00 	 2.6011163609e-01
4.6344774826e+00 	 2.6011332870e-01
4.6351058011e+00 	 2.6011502649e-01
4.6357341196e+00 	 2.6011672949e-01
4.6363624382e+00 	 2.6011843769e-01
4.6369907567e+00 	 2.6012015113e-01
4.6376190752e+00 	 2.6012186981e-01
4.6382473938e+00 	 2.6012359375e-01
4.6388757123e+00 	 2.6012532296e-01
4.6395040308e+00 	 2.6012705746e-01
4.6401323494e+00 	 2.6012879726e-01
4.6407606679e+00 	 2.6013054239e-01
4.6413889864e+00 	 2.6013229285e-01
4.6420173049e+00 	 2.6013404865e-01
4.6426456235e+00 	 2.6013580983e-01
4.6432739420e+00 	 2.6013757638e-01
4.6439022605e+00 	 2.6013934832e-01
4.6445305791e+00 	 2.6014112568e-01
4.6451588976e+00 	 2.6014290846e-01
4.6457872161e+00 	 2.6014469668e-01
4.6464155347e+00 	 2.6014649036e-01
4.6470438532e+00 	 2.6014828951e-01
4.6476721717e+00 	 2.6015009414e-01
4.6483004903e+00 	 2.6015190428e-01
4.6489288088e+00 	 2.6015371993e-01
4.6495571273e+00 	 2.6015554112e-01
4.6501854458e+00 	 2.6015736785e-01
4.6508137644e+00 	 2.6015920014e-01
4.6514420829e+00 	 2.6016103801e-01
4.6520704014e+00 	 2.6016288148e-01
4.6526987200e+00 	 2.6016473055e-01
4.6533270385e+00 	 2.6016658525e-01
4.6539553570e+00 	 2.6016844558e-01
4.6545836756e+00 	 2.6017031158e-01
4.6552119941e+00 	 2.6017218324e-01
4.6558403126e+00 	 2.6017406058e-01
4.6564686312e+00 	 2.6017594363e-01
4.6570969497e+00 	 2.6017783239e-01
4.6577252682e+00 	 2.6017972688e-01
4.6583535867e+00 	 2.6018162712e-01
4.6589819053e+00 	 2.6018353312e-01
4.6596102238e+00 	 2.6018544489e-01
4.6602385423e+00 	 2.6018736246e-01
4.6608668609e+00 	 2.6018928584e-01
4.6614951794e+00 	 2.6019121504e-01
4.6621234979e+00 	 2.6019315008e-01
4.6627518165e+00 	 2.6019509097e-01
4.6633801350e+00 	 2.6019703773e-01
4.6640084535e+00 	 2.6019899038e-01
4.6646367721e+00 	 2.6020094893e-01
4.6652650906e+00 	 2.6020291339e-01
4.6658934091e+00 	 2.6020488378e-01
4.6665217276e+00 	 2.6020686011e-01
4.6671500462e+00 	 2.6020884241e-01
4.6677783647e+00 	 2.6021083068e-01
4.6684066832e+00 	 2.6021282495e-01
4.6690350018e+00 	 2.6021482522e-01
4.6696633203e+00 	 2.6021683151e-01
4.6702916388e+00 	 2.6021884384e-01
4.6709199574e+00 	 2.6022086222e-01
4.6715482759e+00 	 2.6022288667e-01
4.6721765944e+00 	 2.6022491720e-01
4.6728049129e+00 	 2.6022695383e-01
4.6734332315e+00 	 2.6022899658e-01
4.6740615500e+00 	 2.6023104545e-01
4.6746898685e+00 	 2.6023310046e-01
4.6753181871e+00 	 2.6023516163e-01
4.6759465056e+00 	 2.6023722898e-01
4.6765748241e+00 	 2.6023930251e-01
4.6772031427e+00 	 2.6024138225e-01
4.6778314612e+00 	 2.6024346821e-01
4.6784597797e+00 	 2.6024556040e-01
4.6790880983e+00 	 2.6024765884e-01
4.6797164168e+00 	 2.6024976354e-01
4.6803447353e+00 	 2.6025187452e-01
4.6809730538e+00 	 2.6025399179e-01
4.6816013724e+00 	 2.6025611537e-01
4.6822296909e+00 	 2.6025824527e-01
4.6828580094e+00 	 2.6026038152e-01
4.6834863280e+00 	 2.6026252411e-01
4.6841146465e+00 	 2.6026467307e-01
4.6847429650e+00 	 2.6026682841e-01
4.6853712836e+00 	 2.6026899015e-01
4.6859996021e+00 	 2.6027115830e-01
4.6866279206e+00 	 2.6027333288e-01
4.6872562392e+00 	 2.6027551389e-01
4.6878845577e+00 	 2.6027770136e-01
4.6885128762e+00 	 2.6027989530e-01
4.6891411947e+00 	 2.6028209572e-01
4.6897695133e+00 	 2.6028430265e-01
4.6903978318e+00 	 2.6028651608e-01
4.6910261503e+00 	 2.6028873604e-01
4.6916544689e+00 	 2.6029096254e-01
4.6922827874e+00 	 2.6029319559e-01
4.6929111059e+00 	 2.6029543522e-01
4.6935394245e+00 	 2.6029768143e-01
4.6941677430e+00 	 2.6029993423e-01
4.6947960615e+00 	 2.6030219365e-01
4.6954243801e+00 	 2.6030445969e-01
4.6960526986e+00 	 2.6030673237e-01
4.6966810171e+00 	 2.6030901171e-01
4.6973093356e+00 	 2.6031129771e-01
4.6979376542e+00 	 2.6031359039e-01
4.6985659727e+00 	 2.6031588976e-01
4.6991942912e+00 	 2.6031819585e-01
4.6998226098e+00 	 2.6032050865e-01
4.7004509283e+00 	 2.6032282819e-01
4.7010792468e+00 	 2.6032515447e-01
4.7017075654e+00 	 2.6032748752e-01
4.7023358839e+00 	 2.6032982734e-01
4.7029642024e+00 	 2.6033217395e-01
4.7035925210e+00 	 2.6033452736e-01
4.7042208395e+00 	 2.6033688759e-01
4.7048491580e+00 	 2.6033925464e-01
4.7054774765e+00 	 2.6034162853e-01
4.7061057951e+00 	 2.6034400928e-01
4.7067341136e+00 	 2.6034639689e-01
4.7073624321e+00 	 2.6034879137e-01
4.7079907507e+00 	 2.6035119275e-01
4.7086190692e+00 	 2.6035360103e-01
4.7092473877e+00 	 2.6035601623e-01
4.7098757063e+00 	 2.6035843835e-01
4.7105040248e+00 	 2.6036086741e-01
4.7111323433e+00 	 2.6036330343e-01
4.7117606619e+00 	 2.6036574641e-01
4.7123889804e+00 	 2.6036819636e-01
4.7130172989e+00 	 2.6037065330e-01
4.7136456174e+00 	 2.6037311725e-01
4.7142739360e+00 	 2.6037558820e-01
4.7149022545e+00 	 2.6037806617e-01
4.7155305730e+00 	 2.6038055118e-01
4.7161588916e+00 	 2.6038304324e-01
4.7167872101e+00 	 2.6038554235e-01
4.7174155286e+00 	 2.6038804853e-01
4.7180438472e+00 	 2.6039056179e-01
4.7186721657e+00 	 2.6039308213e-01
4.7193004842e+00 	 2.6039560958e-01
4.7199288028e+00 	 2.6039814414e-01
4.7205571213e+00 	 2.6040068582e-01
4.7211854398e+00 	 2.6040323463e-01
4.7218137583e+00 	 2.6040579058e-01
4.7224420769e+00 	 2.6040835369e-01
4.7230703954e+00 	 2.6041092396e-01
4.7236987139e+00 	 2.6041350140e-01
4.7243270325e+00 	 2.6041608602e-01
4.7249553510e+00 	 2.6041867783e-01
4.7255836695e+00 	 2.6042127684e-01
4.7262119881e+00 	 2.6042388307e-01
4.7268403066e+00 	 2.6042649651e-01
4.7274686251e+00 	 2.6042911718e-01
4.7280969437e+00 	 2.6043174509e-01
4.7287252622e+00 	 2.6043438025e-01
4.7293535807e+00 	 2.6043702266e-01
4.7299818992e+00 	 2.6043967233e-01
4.7306102178e+00 	 2.6044232927e-01
4.7312385363e+00 	 2.6044499350e-01
4.7318668548e+00 	 2.6044766501e-01
4.7324951734e+00 	 2.6045034382e-01
4.7331234919e+00 	 2.6045302993e-01
4.7337518104e+00 	 2.6045572335e-01
4.7343801290e+00 	 2.6045842409e-01
4.7350084475e+00 	 2.6046113215e-01
4.7356367660e+00 	 2.6046384755e-01
4.7362650846e+00 	 2.6046657028e-01
4.7368934031e+00 	 2.6046930036e-01
4.7375217216e+00 	 2.6047203779e-01
4.7381500401e+00 	 2.6047478258e-01
4.7387783587e+00 	 2.6047753474e-01
4.7394066772e+00 	 2.6048029426e-01
4.7400349957e+00 	 2.6048306116e-01
4.7406633143e+00 	 2.6048583544e-01
4.7412916328e+00 	 2.6048861711e-01
4.7419199513e+00 	 2.6049140617e-01
4.7425482699e+00 	 2.6049420262e-01
4.7431765884e+00 	 2.6049700648e-01
4.7438049069e+00 	 2.6049981774e-01
4.7444332255e+00 	 2.6050263641e-01
4.7450615440e+00 	 2.6050546249e-01
4.7456898625e+00 	 2.6050829600e-01
4.7463181810e+00 	 2.6051113692e-01
4.7469464996e+00 	 2.6051398527e-01
4.7475748181e+00 	 2.6051684104e-01
4.7482031366e+00 	 2.6051970425e-01
4.7488314552e+00 	 2.6052257489e-01
4.7494597737e+00 	 2.6052545296e-01
4.7500880922e+00 	 2.6052833848e-01
4.7507164108e+00 	 2.6053123143e-01
4.7513447293e+00 	 2.6053413182e-01
4.7519730478e+00 	 2.6053703966e-01
4.7526013664e+00 	 2.6053995494e-01
4.7532296849e+00 	 2.6054287767e-01
4.7538580034e+00 	 2.6054580784e-01
4.7544863219e+00 	 2.6054874545e-01
4.7551146405e+00 	 2.6055169052e-01
4.7557429590e+00 	 2.6055464303e-01
4.7563712775e+00 	 2.6055760298e-01
4.7569995961e+00 	 2.6056057038e-01
4.7576279146e+00 	 2.6056354523e-01
4.7582562331e+00 	 2.6056652751e-01
4.7588845517e+00 	 2.6056951724e-01
4.7595128702e+00 	 2.6057251441e-01
4.7601411887e+00 	 2.6057551902e-01
4.7607695072e+00 	 2.6057853106e-01
4.7613978258e+00 	 2.6058155053e-01
4.7620261443e+00 	 2.6058457743e-01
4.7626544628e+00 	 2.6058761176e-01
4.7632827814e+00 	 2.6059065351e-01
4.7639110999e+00 	 2.6059370268e-01
4.7645394184e+00 	 2.6059675927e-01
4.7651677370e+00 	 2.6059982326e-01
4.7657960555e+00 	 2.6060289466e-01
4.7664243740e+00 	 2.6060597345e-01
4.7670526926e+00 	 2.6060905965e-01
4.7676810111e+00 	 2.6061215323e-01
4.7683093296e+00 	 2.6061525419e-01
4.7689376481e+00 	 2.6061836252e-01
4.7695659667e+00 	 2.6062147823e-01
4.7701942852e+00 	 2.6062460129e-01
4.7708226037e+00 	 2.6062773171e-01
4.7714509223e+00 	 2.6063086948e-01
4.7720792408e+00 	 2.6063401458e-01
4.7727075593e+00 	 2.6063716701e-01
4.7733358779e+00 	 2.6064032675e-01
4.7739641964e+00 	 2.6064349381e-01
4.7745925149e+00 	 2.6064666817e-01
4.7752208335e+00 	 2.6064984982e-01
4.7758491520e+00 	 2.6065303874e-01
4.7764774705e+00 	 2.6065623493e-01
4.7771057890e+00 	 2.6065943838e-01
4.7777341076e+00 	 2.6066264908e-01
4.7783624261e+00 	 2.6066586700e-01
4.7789907446e+00 	 2.6066909215e-01
4.7796190632e+00 	 2.6067232450e-01
4.7802473817e+00 	 2.6067556404e-01
4.7808757002e+00 	 2.6067881077e-01
4.7815040188e+00 	 2.6068206465e-01
4.7821323373e+00 	 2.6068532569e-01
4.7827606558e+00 	 2.6068859386e-01
4.7833889744e+00 	 2.6069186916e-01
4.7840172929e+00 	 2.6069515155e-01
4.7846456114e+00 	 2.6069844103e-01
4.7852739299e+00 	 2.6070173758e-01
4.7859022485e+00 	 2.6070504118e-01
4.7865305670e+00 	 2.6070835181e-01
4.7871588855e+00 	 2.6071166946e-01
4.7877872041e+00 	 2.6071499411e-01
4.7884155226e+00 	 2.6071832573e-01
4.7890438411e+00 	 2.6072166432e-01
4.7896721597e+00 	 2.6072500983e-01
4.7903004782e+00 	 2.6072836227e-01
4.7909287967e+00 	 2.6073172160e-01
4.7915571153e+00 	 2.6073508780e-01
4.7921854338e+00 	 2.6073846085e-01
4.7928137523e+00 	 2.6074184073e-01
4.7934420708e+00 	 2.6074522742e-01
4.7940703894e+00 	 2.6074862088e-01
4.7946987079e+00 	 2.6075202111e-01
4.7953270264e+00 	 2.6075542806e-01
4.7959553450e+00 	 2.6075884172e-01
4.7965836635e+00 	 2.6076226206e-01
4.7972119820e+00 	 2.6076568905e-01
4.7978403006e+00 	 2.6076912267e-01
4.7984686191e+00 	 2.6077256289e-01
4.7990969376e+00 	 2.6077600967e-01
4.7997252562e+00 	 2.6077946300e-01
4.8003535747e+00 	 2.6078292285e-01
4.8009818932e+00 	 2.6078638917e-01
4.8016102117e+00 	 2.6078986195e-01
4.8022385303e+00 	 2.6079334114e-01
4.8028668488e+00 	 2.6079682673e-01
4.8034951673e+00 	 2.6080031868e-01
4.8041234859e+00 	 2.6080381694e-01
4.8047518044e+00 	 2.6080732150e-01
4.8053801229e+00 	 2.6081083232e-01
4.8060084415e+00 	 2.6081434936e-01
4.8066367600e+00 	 2.6081787258e-01
4.8072650785e+00 	 2.6082140196e-01
4.8078933971e+00 	 2.6082493745e-01
4.8085217156e+00 	 2.6082847901e-01
4.8091500341e+00 	 2.6083202662e-01
4.8097783526e+00 	 2.6083558023e-01
4.8104066712e+00 	 2.6083913980e-01
4.8110349897e+00 	 2.6084270529e-01
4.8116633082e+00 	 2.6084627667e-01
4.8122916268e+00 	 2.6084985388e-01
4.8129199453e+00 	 2.6085343690e-01
4.8135482638e+00 	 2.6085702567e-01
4.8141765824e+00 	 2.6086062016e-01
4.8148049009e+00 	 2.6086422031e-01
4.8154332194e+00 	 2.6086782609e-01
4.8160615380e+00 	 2.6087143746e-01
4.8166898565e+00 	 2.6087505435e-01
4.8173181750e+00 	 2.6087867674e-01
4.8179464935e+00 	 2.6088230456e-01
4.8185748121e+00 	 2.6088593778e-01
4.8192031306e+00 	 2.6088957635e-01
4.8198314491e+00 	 2.6089322021e-01
4.8204597677e+00 	 2.6089686931e-01
4.8210880862e+00 	 2.6090052361e-01
4.8217164047e+00 	 2.6090418305e-01
4.8223447233e+00 	 2.6090784759e-01
4.8229730418e+00 	 2.6091151716e-01
4.8236013603e+00 	 2.6091519171e-01
4.8242296789e+00 	 2.6091887120e-01
4.8248579974e+00 	 2.6092255556e-01
4.8254863159e+00 	 2.6092624473e-01
4.8261146344e+00 	 2.6092993867e-01
4.8267429530e+00 	 2.6093363731e-01
4.8273712715e+00 	 2.6093734060e-01
4.8279995900e+00 	 2.6094104847e-01
4.8286279086e+00 	 2.6094476088e-01
4.8292562271e+00 	 2.6094847774e-01
4.8298845456e+00 	 2.6095219901e-01
4.8305128642e+00 	 2.6095592463e-01
4.8311411827e+00 	 2.6095965452e-01
4.8317695012e+00 	 2.6096338863e-01
4.8323978198e+00 	 2.6096712689e-01
4.8330261383e+00 	 2.6097086924e-01
4.8336544568e+00 	 2.6097461560e-01
4.8342827753e+00 	 2.6097836592e-01
4.8349110939e+00 	 2.6098212012e-01
4.8355394124e+00 	 2.6098587813e-01
4.8361677309e+00 	 2.6098963990e-01
4.8367960495e+00 	 2.6099340533e-01
4.8374243680e+00 	 2.6099717437e-01
4.8380526865e+00 	 2.6100094695e-01
4.8386810051e+00 	 2.6100472298e-01
4.8393093236e+00 	 2.6100850240e-01
4.8399376421e+00 	 2.6101228513e-01
4.8405659607e+00 	 2.6101607110e-01
4.8411942792e+00 	 2.6101986022e-01
4.8418225977e+00 	 2.6102365243e-01
4.8424509162e+00 	 2.6102744764e-01
4.8430792348e+00 	 2.6103124577e-01
4.8437075533e+00 	 2.6103504675e-01
4.8443358718e+00 	 2.6103885050e-01
4.8449641904e+00 	 2.6104265693e-01
4.8455925089e+00 	 2.6104646596e-01
4.8462208274e+00 	 2.6105027751e-01
4.8468491460e+00 	 2.6105409149e-01
4.8474774645e+00 	 2.6105790782e-01
4.8481057830e+00 	 2.6106172641e-01
4.8487341016e+00 	 2.6106554717e-01
4.8493624201e+00 	 2.6106937003e-01
4.8499907386e+00 	 2.6107319488e-01
4.8506190571e+00 	 2.6107702165e-01
4.8512473757e+00 	 2.6108085023e-01
4.8518756942e+00 	 2.6108468054e-01
4.8525040127e+00 	 2.6108851249e-01
4.8531323313e+00 	 2.6109234598e-01
4.8537606498e+00 	 2.6109618092e-01
4.8543889683e+00 	 2.6110001722e-01
4.8550172869e+00 	 2.6110385477e-01
4.8556456054e+00 	 2.6110769348e-01
4.8562739239e+00 	 2.6111153326e-01
4.8569022424e+00 	 2.6111537401e-01
4.8575305610e+00 	 2.6111921562e-01
4.8581588795e+00 	 2.6112305800e-01
4.8587871980e+00 	 2.6112690104e-01
4.8594155166e+00 	 2.6113074464e-01
4.8600438351e+00 	 2.6113458871e-01
4.8606721536e+00 	 2.6113843313e-01
4.8613004722e+00 	 2.6114227780e-01
4.8619287907e+00 	 2.6114612262e-01
4.8625571092e+00 	 2.6114996748e-01
4.8631854278e+00 	 2.6115381226e-01
4.8638137463e+00 	 2.6115765688e-01
4.8644420648e+00 	 2.6116150120e-01
4.8650703833e+00 	 2.6116534513e-01
4.8656987019e+00 	 2.6116918855e-01
4.8663270204e+00 	 2.6117303135e-01
4.8669553389e+00 	 2.6117687342e-01
4.8675836575e+00 	 2.6118071464e-01
4.8682119760e+00 	 2.6118455491e-01
4.8688402945e+00 	 2.6118839409e-01
4.8694686131e+00 	 2.6119223209e-01
4.8700969316e+00 	 2.6119606877e-01
4.8707252501e+00 	 2.6119990403e-01
4.8713535687e+00 	 2.6120373774e-01
4.8719818872e+00 	 2.6120756978e-01
4.8726102057e+00 	 2.6121140003e-01
4.8732385242e+00 	 2.6121522838e-01
4.8738668428e+00 	 2.6121905469e-01
4.8744951613e+00 	 2.6122287885e-01
4.8751234798e+00 	 2.6122670073e-01
4.8757517984e+00 	 2.6123052021e-01
4.8763801169e+00 	 2.6123433715e-01
4.8770084354e+00 	 2.6123815144e-01
4.8776367540e+00 	 2.6124196295e-01
4.8782650725e+00 	 2.6124577154e-01
4.8788933910e+00 	 2.6124957709e-01
4.8795217096e+00 	 2.6125337947e-01
4.8801500281e+00 	 2.6125717855e-01
4.8807783466e+00 	 2.6126097419e-01
4.8814066651e+00 	 2.6126476627e-01
4.8820349837e+00 	 2.6126855466e-01
4.8826633022e+00 	 2.6127233920e-01
